Exp, Mean, Var, Tau, Temp, Mixtures, Test Acc, Val Acc, Sparse, CR
16, 44809.199709461675, 0.5656704295428137, 0.0007413019067290653, 0, 12, 22.48, 23.23, 0.0, 3.1998087466054392
17, 35465.385713612224, 0.2938594412174992, 8.230103056510575e-05, 0, 13, 30.98, 32.57, 0.0, 3.1997928098544812
18, 10.170076477112783, 78.01010795537493, 2.5272541931204956e-06, 0, 12, 95.21, 95.12, 97.28667932633938, 68.05630222057441
19, 0.04113938665188589, 246.4470550200049, 5.032481957911774e-05, 0, 3, 56.79, 56.64, 0.0, 3.999925288572887
20, 27.13899431208219, 0.7356973958128945, 0.0003910976048364385, 0, 15, 9.8, 9.91, 100.0, 114.88527521654093
21, 0.007431795487839465, 1049.5329886137201, 6.356567399777946e-08, 0, 9, 9.8, 9.91, 100.0, 115.00867094060126
22, 0.0030608344712219995, 1496.6142060393338, 0.0001614614497479292, 0, 5, 9.8, 9.91, 100.0, 127.86625451695764
23, 0.003409689590712322, 1.5118349972123977, 2.7395744390103706e-07, 0, 9, 9.8, 9.91, 100.0, 115.00867094060126
24, 0.03390575640377732, 827.6499243399115, 7.650097886533103e-05, 0, 9, 10.69, 10.25, 97.82321078355073, 77.35880011137952
25, 64792.30606842148, 9818.958617774415, 1.5851605014831712e-05, 0, 14, 62.38, 61.42, 0.0, 3.19977687326227
26, 3.348901266854711, 0.3708111905297819, 0.00026368264288889593, 0, 8, 9.8, 9.91, 100.0, 127.78995394053916
